Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged
2732874238,"Sep 23, 2019, 7:06:32 AM",Morning Walk,Walk,,841,1.24,1,false,"",activities/2896846874.fit.gz,,,841.0,841.0,1243.699951171875,2.799999952316284,,11.0,24.0,24.600000381469727,64.80000305175781,21.399999618530273,1.2382407188415527,,,67.0,62.75225830078125,112.0,94.0,,,77.0,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2733384195,"Sep 23, 2019, 12:27:01 PM",Afternoon Walk,Walk,,3608,4.96,8,false,"",activities/2897373131.fit.gz,,,3608.0,3518.0,4960.60009765625,2.5,,43.0,34.0,29.799999237060547,58.599998474121094,35.29999923706055,0.04434947296977043,,,92.0,60.935279846191406,120.0,98.0,,,295.0,,,8.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2736162077,"Sep 24, 2019, 12:05:33 PM",Afternoon Walk,Walk,,3293,3.14,6,false,"",activities/2900232002.fit.gz,,,3293.0,2320.0,3146.199951171875,2.4000000953674316,,39.0,34.0,25.0,50.599998474121094,35.599998474121094,-0.12713749706745148,,,113.0,57.83473587036133,136.0,101.0,,,295.0,,,6.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2738730575,"Sep 25, 2019, 12:46:43 PM",Afternoon Walk,Walk,,3360,3.87,7,false,"",activities/2902887497.fit.gz,,,3360.0,3092.0,3877.39990234375,4.099999904632568,,41.0,31.0,26.399999618530273,59.400001525878906,30.0,0.1856914460659027,,,67.0,59.12199401855469,114.0,95.0,,,291.0,,,7.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2739412686,"Sep 25, 2019, 5:52:16 PM",Evening Walk,Walk,,757,1.10,1,false,"",activities/2903580202.fit.gz,,,757.0,757.0,1107.5,2.200000047683716,,20.0,2.0,52.0,73.4000015258789,17.899999618530273,1.6072235107421875,,,73.0,64.3901596069336,117.0,102.0,,,86.0,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2740643484,"Sep 25, 2019, 6:40:14 PM",Evening Run,Run,,635,1.96,10,false,"",activities/2904872789.fit.gz,81.0,,635.0,635.0,1963.9000244140625,4.0,,8.0,40.0,11.399999618530273,71.4000015258789,31.100000381469727,-2.912571907043457,,,87.0,81.55877685546875,162.0,145.0,,,139.0,,,10.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2743885461,"Sep 26, 2019, 11:22:25 AM",Lunch Walk,Walk,,2525,2.43,3,false,"",activities/2908224812.fit.gz,,,2525.0,1524.0,2432.60009765625,3.5,,25.0,9.0,26.600000381469727,59.400001525878906,49.599998474121094,0.9619337320327759,,,80.0,63.936710357666016,119.0,88.0,,,190.0,,,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2776145734,"Oct 9, 2019, 6:02:38 PM",Evening Activity,Weight Training,,496,0,1,false,,activities/2941828248.fit.gz,,,496.0,496.0,,0.0,,,,,,0.0,0.0,,,,,117.0,97.0,,,46.0,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776145866,"Oct 9, 2019, 6:11:16 PM",Evening Activity,Weight Training,,660,0,1,false,,activities/2941828374.fit.gz,,,660.0,660.0,,0.0,,,,,,0.0,0.0,,,,,124.0,91.0,,,45.0,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776145963,"Oct 9, 2019, 6:23:55 PM",Evening Activity,Weight Training,,273,0,0,false,,activities/2941828464.fit.gz,,,273.0,273.0,,0.0,,,,,,0.0,0.0,,,,,103.0,86.0,,,17.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776146098,"Oct 9, 2019, 6:31:26 PM",Evening Activity,Weight Training,,533,0,0,false,,activities/2941828596.fit.gz,,,533.0,533.0,,0.0,,,,,,0.0,0.0,,,,,98.0,86.0,,,35.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776146247,"Oct 9, 2019, 6:40:41 PM",Evening Activity,Weight Training,,515,0,0,false,,activities/2941828736.fit.gz,,,515.0,515.0,,0.0,,,,,,0.0,0.0,,,,,93.0,83.0,,,27.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777690162,"Oct 10, 2019, 12:11:22 PM",Lunch Break Swim,Swim,"",1447,800,,false,,activities/2943449232.fit.gz,81.0,,1447.0,1004.0,800.0,1.100000023841858,,,,,,0.0,0.0,,,,23.0,,,,,192.0,,,,,,,,,3.0,,,,,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782861217,"Oct 12, 2019, 1:05:40 PM",Afternoon Activity,Weight Training,,977,0,1,false,,activities/2948910417.fit.gz,,,977.0,977.0,,0.0,,,,,,0.0,0.0,,,,,86.0,71.0,,,37.0,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782861533,"Oct 12, 2019, 1:22:16 PM",Afternoon Activity,Weight Training,,379,0,0,false,,activities/2948910762.fit.gz,,,379.0,379.0,,0.0,,,,,,0.0,0.0,,,,,75.0,68.0,,,10.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786394382,"Oct 13, 2019, 2:18:58 PM",Cliffs of Moher walk,Walk,"",9813,10.90,18,false,"",activities/2952669818.fit.gz,81.0,,9813.0,8285.0,10908.900390625,2.0,,209.0,225.0,99.4000015258789,214.8000030517578,40.0,-0.183336541056633,,,124.0,57.78201675415039,128.0,95.0,,,791.0,,,18.0,,,,,,3.0,,,,,0.0,69.0,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2794008877,"Oct 16, 2019, 5:44:19 PM",Evening Run,Run,It was windy! ,2057,6.02,43,false,"",activities/2960767445.fit.gz,81.0,,2057.0,1933.0,6024.7998046875,4.0,,20.0,22.0,60.0,71.5999984741211,34.0,-0.006639224477112293,,,86.0,80.33160400390625,173.0,150.0,,,437.0,,,43.0,,,,,,6.0,,,,,0.0,51.0,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2795798493,"Oct 17, 2019, 1:11:05 PM",Afternoon Walk,Walk,,1304,1.87,2,false,"",activities/2962674041.fit.gz,,,1304.0,1277.0,1877.4000244140625,3.0,,9.0,9.0,-1.0,82.19999694824219,15.5,-3.8563971519470215,,,98.0,61.220184326171875,117.0,96.0,,,121.0,,,2.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2806498066,"Oct 21, 2019, 5:54:43 PM",Evening Run,Run,"",2016,5.35,39,false,"",activities/2974111709.fit.gz,81.0,,2016.0,1939.0,5349.10009765625,5.099999904632568,,5.0,4.0,-73.5999984741211,-65.0,13.800000190734863,-0.09347366541624069,,,85.0,79.7865219116211,166.0,149.0,,,431.0,,,39.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2821182392,"Oct 27, 2019, 11:05:51 AM",Giants causeway walk!,Walk,"",5523,4.52,9,false,"",activities/2989912735.fit.gz,81.0,,5523.0,4109.0,4520.7998046875,2.0999999046325684,,129.0,123.0,-50.400001525878906,91.19999694824219,50.0,1.7784463167190552,,,120.0,55.41703796386719,119.0,93.0,,,437.0,,,9.0,,,,,,3.0,,,,,0.0,34.0,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2821331200,"Oct 27, 2019, 1:50:27 PM",Afternoon Walk,Walk,,2231,3.00,5,false,"",activities/2990068896.fit.gz,,,2231.0,2045.0,3005.89990234375,6.599999904632568,,99.0,95.0,21.200000762939453,62.0,48.0,0.6187830567359924,,,121.0,59.620418548583984,141.0,102.0,,,233.0,,,5.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2835659715,"Nov 2, 2019, 2:27:46 PM",Afternoon Run,Run,"",2264,6.01,32,false,"",activities/3005743063.fit.gz,81.0,,2264.0,2121.0,6010.2001953125,3.700000047683716,,11.0,7.0,-6.0,99.80000305175781,25.5,-1.6538550853729248,,,87.0,79.927734375,172.0,144.0,,,433.0,,,32.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2842239530,"Nov 4, 2019, 7:16:13 PM",Evening Run,Run,"",2882,6.05,62,false,"",activities/3013131067.fit.gz,81.0,,2882.0,2188.0,6050.7001953125,3.9000000953674316,,0.0,10.0,-67.0,-54.400001525878906,6.199999809265137,-0.17518633604049683,,,88.0,82.6150894165039,185.0,156.0,,,514.0,,,62.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2845350714,"Nov 5, 2019, 11:50:16 AM",Lunch Walk,Walk,,2348,3.68,5,false,"",activities/3016561782.fit.gz,,,2348.0,2348.0,3685.300048828125,8.399999618530273,,35.0,32.0,-53.400001525878906,-26.600000381469727,19.700000762939453,-0.4015955328941345,,,85.0,62.64874267578125,116.0,94.0,,,229.0,,,5.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2845350888,"Nov 6, 2019, 1:08:20 PM",Afternoon Swim,Swim,"",1372,800,3,false,,activities/3016561964.fit.gz,81.0,,1372.0,947.0,800.0,1.100000023841858,,,,,,0.0,0.0,,,,24.0,98.0,98.0,,,194.0,,,3.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2851911560,"Nov 7, 2019, 2:28:19 PM",Afternoon Walk,Walk,,1499,2.33,3,false,"",activities/3024286456.fit.gz,,,1499.0,1499.0,2335.300048828125,10.300000190734863,,30.0,35.0,-46.599998474121094,-16.799999237060547,20.799999237060547,-0.0942063108086586,,,117.0,59.25477600097656,120.0,97.0,,,146.0,,,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2851911777,"Nov 7, 2019, 5:44:26 PM",Afternoon Walk,Walk,,867,1.28,1,false,"",activities/3024286629.fit.gz,,,867.0,851.0,1288.300048828125,11.0,,17.0,11.0,-39.79999923706055,141.39999389648438,43.0,13.009391784667969,,,68.0,61.72602844238281,125.0,94.0,,,83.0,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2852792450,"Nov 9, 2019, 12:05:31 PM",Lunch Run,Run,,1867,5.02,42,false,"",activities/3025213970.fit.gz,81.0,,1867.0,1824.0,5026.2998046875,4.599999904632568,,41.0,46.0,40.400001525878906,81.5999984741211,22.200000762939453,-0.3143465518951416,,,88.0,80.12345123291016,180.0,152.0,,,412.0,,,42.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2862530993,"Nov 12, 2019, 2:23:08 PM",Afternoon Walk,Walk,,1874,2.76,3,false,"",activities/3036547071.fit.gz,,,1874.0,1786.0,2760.800048828125,2.5,,37.0,34.0,44.0,70.5999984741211,28.799999237060547,-0.3549695611000061,,,81.0,62.102054595947266,124.0,90.0,,,188.0,,,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2862531089,"Nov 12, 2019, 9:54:30 PM",Night Walk,Walk,,157,0.22,0,false,"",activities/3036547174.fit.gz,,,157.0,157.0,226.10000610351562,1.7999999523162842,,0.0,0.0,-38.400001525878906,-38.400001525878906,0.0,0.0,,,63.0,60.9664421081543,98.0,91.0,,,13.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2864385246,"Nov 14, 2019, 1:39:44 PM",Afternoon Walk,Walk,,2513,3.56,5,false,"",activities/3038778167.fit.gz,,,2513.0,2456.0,3567.60009765625,3.0999999046325684,,41.0,45.0,37.0,151.0,27.299999237060547,-3.1617894172668457,,,66.0,60.79665756225586,120.0,93.0,,,246.0,,,5.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2865860807,"Nov 14, 2019, 7:02:21 PM",Evening Run,Run,,1399,2.32,11,false,"",activities/3040535763.fit.gz,81.0,,1399.0,1399.0,2319.39990234375,3.299999952316284,,,,,,0.0,0.0,,,84.0,75.1687240600586,166.0,131.0,,,251.0,,,11.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2865860866,"Nov 14, 2019, 7:32:43 PM",Evening Swim,Swim,,874,504,,false,,activities/3040535863.fit.gz,,,874.0,532.0,504.0,1.2999999523162842,,,,,,0.0,0.0,,,,23.0,,,,,116.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872466793,"Nov 17, 2019, 5:45:21 PM",Afternoon Run,Run,"",3866,10.01,95,false,"",activities/3048483411.fit.gz,81.0,,3866.0,3436.0,10009.2001953125,4.0,2.9130001068115234,16.0,12.0,-2.5999999046325684,9.399999618530273,10.399999618530273,0.023977940902113914,,,91.0,84.1318588256836,187.0,155.0,,,791.0,,,95.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2875367915,"Nov 18, 2019, 1:14:08 PM",Afternoon Walk,Walk,,3014,4.27,8,false,"",activities/3052012006.fit.gz,,,3014.0,3014.0,4269.7998046875,2.0,1.4170000553131104,43.0,41.0,37.400001525878906,65.19999694824219,40.70000076293945,0.05152466148138046,,,70.0,60.03237533569336,126.0,107.0,,,285.0,,,8.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2876121942,"Nov 19, 2019, 1:24:15 PM",Afternoon Run,Run,,886,1.98,,false,"",activities/2876121942.gpx,81.0,,886.0,878.0,1981.0999755859375,21.5,2.256378173828125,9.604762077331543,,49.29999923706055,57.79999923706055,5.5,0.20190803706645966,,,,,,,,,199.3248291015625,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2880991180,"Nov 21, 2019, 1:45:33 PM",Afternoon Run,Run,"",1558,4.57,39,false,"",activities/3058928620.fit.gz,81.0,,1558.0,1549.0,4572.2998046875,4.099999904632568,2.934999942779541,41.0,39.0,55.0,92.4000015258789,12.399999618530273,0.039367496967315674,,,88.0,81.3295669555664,178.0,153.0,,,358.0,,,39.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2888747698,"Nov 21, 2019, 11:52:16 PM",Night Walk,Walk,,1095,1.41,3,false,"",activities/3068820462.fit.gz,,,1095.0,1044.0,1410.300048828125,2.299999952316284,1.2879999876022339,16.0,2.0,-22.200000762939453,-4.599999904632568,48.0,1.233780026435852,,,70.0,62.09466552734375,125.0,109.0,,,113.0,,,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2888748025,"Nov 24, 2019, 11:44:44 AM",Lunch Run,Run,"",1707,5.01,43,false,"",activities/3068820838.fit.gz,81.0,,1707.0,1536.0,5014.39990234375,4.300000190734863,2.937999963760376,6.0,56.0,3.4000000953674316,58.20000076293945,40.79999923706055,-0.5065411329269409,,,88.0,83.93328857421875,183.0,154.0,,,403.0,,,43.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2888749177,"Nov 24, 2019, 2:39:31 PM",Diamond Hill walk,Walk,"",6803,6.77,22,false,"",activities/3068822269.fit.gz,81.0,,6803.0,6339.0,6775.89990234375,5.5,0.9959999918937683,431.0,417.0,49.599998474121094,453.20001220703125,49.599998474121094,-0.2833572030067444,,,122.0,58.21168518066406,165.0,110.0,,,742.0,,,22.0,,,,,,3.0,,,,,0.0,52.0,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2891397970,"Nov 25, 2019, 7:06:43 PM",GBBRC - Monday run!,Run,"",3440,9.63,95,false,"",activities/3072263355.fit.gz,81.0,,3440.0,3397.0,9633.0,4.199999809265137,2.8010001182556152,42.0,39.0,7.599999904632568,44.79999923706055,20.0,0.02491435781121254,,,88.0,81.0687484741211,178.0,155.0,,,795.0,,,95.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2905843982,"Nov 29, 2019, 7:36:11 PM",Evening Walk,Walk,,618,0.75,1,false,"",activities/3090024246.fit.gz,,,618.0,594.0,753.5,1.899999976158142,1.2209999561309814,0.0,2.0,17.0,22.799999237060547,27.799999237060547,0.7697412371635437,,,67.0,59.45358657836914,102.0,87.0,,,51.0,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2905844047,"Nov 30, 2019, 1:41:20 PM",Afternoon Walk,Walk,,612,0.67,1,false,"",activities/3090024317.fit.gz,,,612.0,612.0,671.5999755859375,3.0,1.0959999561309814,0.0,0.0,-10.399999618530273,10.600000381469727,0.0,3.126861333847046,,,64.0,58.45991516113281,96.0,82.0,,,40.0,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2922191264,"Dec 9, 2019, 2:06:44 PM",Afternoon Walk,Walk,,3597,4.53,8,false,"",activities/3109302896.fit.gz,,,3597.0,3289.0,4529.2001953125,2.0999999046325684,1.2589999437332153,51.0,50.0,220.8000030517578,249.8000030517578,27.299999237060547,0.03532632812857628,,,86.0,60.52614974975586,136.0,102.0,,,347.0,,,8.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2923296342,"Dec 9, 2019, 7:20:08 PM",Evening Run,Run,,1302,3.60,15,false,"",activities/3110594754.fit.gz,81.0,,1302.0,1228.0,3606.300048828125,4.699999809265137,2.7690000534057617,9.0,4.0,-6.400000095367432,197.0,15.600000381469727,-5.534758567810059,,,89.0,78.4747085571289,167.0,140.0,,,269.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2926253926,"Dec 11, 2019, 1:58:18 PM",Afternoon Swim,Swim,"",1861,"1,000",,false,,activities/3114051981.fit.gz,81.0,,1861.0,1232.0,1000.0,1.100000023841858,0.8119999766349792,,,,,0.0,0.0,,,,24.0,,,,,236.0,,,,,,,,,5.0,,,,,0.0,22.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954287759,"Dec 16, 2019, 1:53:57 PM",Afternoon Walk,Walk,,3006,4.05,6,false,"",activities/3146377579.fit.gz,,,3006.0,2800.0,4049.89990234375,12.0,1.3480000495910645,36.0,37.0,33.599998474121094,62.20000076293945,41.70000076293945,-0.19753573834896088,,,124.0,60.95331954956055,130.0,93.0,,,270.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2954288056,"Dec 24, 2019, 2:38:38 PM",Afternoon Run,Run,"",1865,4.74,25,false,"",activities/3146377817.fit.gz,81.0,,1865.0,1816.0,4746.0,5.300000190734863,2.546999931335449,41.0,51.0,-3.200000047683716,112.0,10.800000190734863,0.0,,,88.0,76.90178680419922,158.0,139.0,,,354.0,,,25.0,,,,,,,,,,,,,0.0,,1.0,4806.2001953125,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2973594136,"Dec 26, 2019, 10:32:53 AM",Morning Walk,Walk,"",6402,7.91,10,false,"",activities/3168524641.fit.gz,81.0,,6402.0,5743.0,7918.7001953125,3.0999999046325684,1.2369999885559082,491.0,16.0,207.0,683.2000122070312,37.29999923706055,6.013613224029541,,,97.0,54.581268310546875,118.0,84.0,,,548.0,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2973595293,"Jan 1, 2020, 2:05:34 PM",Moylussa New Year's Day hike,Walk,"",9125,9.35,14,false,"",activities/3168525910.fit.gz,81.0,,9125.0,7653.0,9350.7001953125,2.299999952316284,1.024999976158142,445.0,466.0,51.400001525878906,554.5999755859375,48.900001525878906,0.4769696295261383,,,107.0,56.0341911315918,137.0,88.0,,,672.0,,,14.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2998319334,"Jan 10, 2020, 11:50:39 AM",Lunch Walk,Walk,"",974,1.42,,false,"",activities/2998319334.gpx,81.0,,974.0,883.0,1420.4000244140625,2.4000000953674316,1.6086070537567139,24.0,,38.70000076293945,63.70000076293945,11.5,0.915235161781311,,,,,,,,,141.36257934570312,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2999760825,"Jan 7, 2020, 7:54:34 PM",Evening Run - Treadmill,Run,"",2213,3.88,20,false,"",activities/3198078706.fit.gz,81.0,,2213.0,2213.0,3882.60009765625,3.0,2.259999990463257,,,,,0.0,0.0,,,82.0,74.8632583618164,163.0,135.0,,,403.0,,,20.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2999761099,"Jan 10, 2020, 7:49:27 PM",Evening Run - Treadmill,Run,"",2261,5.62,46,false,"",activities/3198078897.fit.gz,81.0,,2261.0,2261.0,5619.5,3.799999952316284,2.484999895095825,,,,,0.0,0.0,,,84.0,76.71133422851562,182.0,148.0,,,481.0,,,46.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
2999761418,"Jan 10, 2020, 8:34:59 PM",Evening Swim,Swim,"",1199,792,,false,,activities/3198079118.fit.gz,81.0,,1199.0,840.0,792.0,1.399999976158142,0.9629999995231628,,,,,0.0,0.0,,,,22.0,,,,,187.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005548961,"Jan 12, 2020, 12:42:31 PM",Galway Bay Brewery 10k,Run,"",3186,10.00,86,false,"",activities/3204501555.fit.gz,81.0,,3186.0,3186.0,10000.5,4.199999809265137,3.1389999389648438,8.0,4.0,7.800000190734863,14.399999618530273,16.200000762939453,0.02599870041012764,,,90.0,83.97732543945312,171.0,155.0,,,753.0,,,86.0,,,,,,6.0,,,,,0.0,84.0,0.0,,1.0,10046.0,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3011814411,"Jan 14, 2020, 3:00:44 PM",Treadmill run,Run,"",2034,5.10,,false,"",,81.0,,2034.0,2034.0,5100.0,,2.5073745250701904,,,,,,0.0,,,,,,,,,507.56768798828125,,,,,,,,,4.0,,,,,0.0,22.0,0.0,,0.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3018717083,"Jan 16, 2020, 1:30:18 PM",Afternoon Walk,Walk,,1808,2.58,4,false,"",activities/3219271724.fit.gz,,,1808.0,1793.0,2583.60009765625,2.200000047683716,1.4290000200271606,27.0,34.0,28.600000381469727,57.400001525878906,27.100000381469727,-0.2786809206008911,,,65.0,60.11330795288086,109.0,97.0,,,170.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3032148154,"Jan 21, 2020, 7:20:07 PM",Evening - X Fit,Workout,"",2540,0,8,false,,activities/3234280414.fit.gz,81.0,,2540.0,2540.0,,0.0,0.0,,0.0,-90.19999694824219,-86.0,0.0,0.0,,,,,162.0,104.0,,,285.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034444370,"Jan 22, 2020, 6:34:47 PM",Evening Run,Run,,2503,6.02,47,false,"",activities/3236846496.fit.gz,81.0,,2503.0,2219.0,6026.5,4.400000095367432,2.7149999141693115,9.0,9.0,-103.80000305175781,15.0,8.5,1.8285903930664062,,,87.0,82.68097686767578,162.0,149.0,,,503.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,6062.2001953125,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3040079111,"Jan 24, 2020, 7:59:33 PM",Evening Run,Run,,1749,5.06,41,false,"",activities/3243132046.fit.gz,81.0,,1749.0,1725.0,5062.10009765625,4.0,2.934000015258789,44.0,43.0,6.400000095367432,51.400001525878906,21.200000762939453,-0.6558542847633362,,,89.0,84.5291976928711,167.0,151.0,,,405.0,,,41.0,,,,,,,,,,,,,0.0,,1.0,5138.7001953125,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3040079238,"Jan 24, 2020, 8:38:17 PM",Evening Swim,Swim,,764,522,,false,,activities/3243132225.fit.gz,,,764.0,548.0,522.0,1.399999976158142,0.953000009059906,,,,,0.0,0.0,,,,22.0,,,,,117.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045680314,"Jan 26, 2020, 9:57:04 AM",Moylussa,Hike,"",9333,9.60,18,false,"",activities/3249359292.fit.gz,81.0,,9333.0,8343.0,9601.7998046875,3.4000000953674316,1.0290000438690186,469.79998779296875,478.0,100.0,569.7999877929688,48.900001525878906,-0.1520548164844513,,,113.0,54.65439224243164,138.0,92.30382537841797,,,907.0,,,18.0,,,,,,3.0,,,,,0.0,69.0,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
3055749900,"Jan 29, 2020, 1:41:14 PM",Afternoon Walk,Walk,,1981,2.78,5,false,"",activities/3260814332.fit.gz,,,1981.0,1907.0,2786.39990234375,2.0,1.4079999923706055,34.0,35.0,29.399999618530273,90.5999984741211,31.700000762939453,-2.1102497577667236,,,80.0,60.67546463012695,133.0,106.0,,,213.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,4778236.0,,,,,,,,,,
